season,round,track,driver,team,grid_pos,qualifying_lap_time,weather,race_incidents,mechanical_failures,odds,team_strength,perf_score,race_id,finishing_pos,top3
2024,16,Silverstone,Driver_19,Team_3,19,87.67431405317424,Dry,1,0,17.94,0.763771158076081,9.508483070038636,2024_16_Silverstone,2,1
2019,4,Monaco,Driver_5,Team_10,10,95.57652219211509,Rain,0,0,44.52,0.784587421284895,4.8069832110132085,2019_4_Monaco,1,1
2022,11,Spa,Driver_12,Team_1,15,88.08666895944769,Rain,3,0,7.46,1.3927889355973482,15.179760229705408,2022_11_Spa,1,1
2023,9,Monaco,Driver_1,Team_5,19,79.68187534587952,Dry,0,0,57.18,0.8642461500455028,9.801186324861638,2023_9_Monaco,1,1
2019,3,Circuit of the Americas,Driver_5,Team_5,16,92.13589588422121,Dry,1,0,38.09,0.8642461500455028,10.744417667007978,2019_3_Circuit of the Americas,1,1
2021,19,Monza,Driver_8,Team_7,4,91.83522598265148,Dry,0,0,42.99,0.708146443337144,1.3613789312190012,2021_19_Monza,1,1
2024,8,Monza,Driver_13,Team_4,2,81.35090309761871,Mixed,5,0,19.29,0.8678546757707608,14.634710346383553,2024_8_Monza,3,1
2021,5,Suzuka,Driver_8,Team_3,13,96.00428892348245,Mixed,0,0,25.9,0.763771158076081,7.245338576234757,2021_5_Suzuka,3,1
2019,4,Suzuka,Driver_11,Team_1,1,95.58576668908383,Dry,1,0,14.98,1.3927889355973482,-2.6350724944059243,2019_4_Suzuka,1,1
2024,6,Spa,Driver_1,Team_8,17,83.04015846020073,Rain,1,0,56.09,1.156157167762569,11.043526176733389,2024_6_Spa,2,1
2023,2,Circuit of the Americas,Driver_13,Team_3,13,84.7229895915207,Dry,0,0,30.31,0.763771158076081,3.2810333259064075,2023_2_Circuit of the Americas,1,1
2019,20,Silverstone,Driver_19,Team_2,4,88.86393909576378,Mixed,1,0,38.57,1.0188332750856652,5.357292197351073,2019_20_Silverstone,1,1
2021,11,Monaco,Driver_3,Team_4,7,83.92918295169889,Rain,0,0,44.59,0.8678546757707608,3.886641226545621,2021_11_Monaco,1,1
2020,4,Spa,Driver_17,Team_3,17,95.12317747929342,Mixed,1,0,23.52,0.763771158076081,17.826310772959587,2020_4_Spa,1,1
2022,15,Suzuka,Driver_5,Team_1,9,91.19177559461768,Rain,0,0,43.77,1.3927889355973482,1.8014361878223215,2022_15_Suzuka,1,1
2021,6,Monaco,Driver_20,Team_3,4,81.25154283289412,Mixed,1,0,41.21,0.763771158076081,5.933474125920247,2021_6_Monaco,3,1
2024,22,Suzuka,Driver_8,Team_2,19,83.42023269720568,Rain,0,0,42.93,1.0188332750856652,3.2926234144779762,2024_22_Suzuka,1,1
2019,17,Monaco,Driver_14,Team_8,1,99.50175341733122,Rain,0,0,30.38,1.156157167762569,-0.36566054354905253,2019_17_Monaco,1,1
2022,6,Silverstone,Driver_4,Team_6,10,102.28449902332332,Rain,0,0,24.21,0.6157805971705403,8.496155061706556,2022_6_Silverstone,1,1
2019,19,Spa,Driver_11,Team_9,4,94.30983180842007,Rain,0,0,14.88,0.6962007892565877,5.319356570050816,2019_19_Spa,2,1
2024,2,Monaco,Driver_20,Team_8,9,88.30979795879749,Mixed,1,0,49.83,1.156157167762569,4.746809177387602,2024_2_Monaco,1,1
2019,15,Circuit of the Americas,Driver_15,Team_10,13,86.48029670074739,Mixed,1,0,37.28,0.784587421284895,7.580988699266442,2019_15_Circuit of the Americas,2,1
2020,11,Monza,Driver_19,Team_3,14,94.39759534648805,Rain,0,0,27.77,0.763771158076081,3.2005517907194934,2020_11_Monza,1,1
2022,8,Circuit of the Americas,Driver_7,Team_5,10,90.60736427407589,Rain,1,0,56.75,0.8642461500455028,3.4968086496528885,2022_8_Circuit of the Americas,1,1
2022,19,Circuit of the Americas,Driver_19,Team_7,6,77.11942842068498,Mixed,1,0,4.77,0.708146443337144,4.5248363280608315,2022_19_Circuit of the Americas,1,1
2024,13,Monza,Driver_19,Team_5,16,98.25494386027864,Rain,0,0,51.31,0.8642461500455028,1.9895541353665633,2024_13_Monza,1,1
2020,12,Circuit of the Americas,Driver_11,Team_8,6,100.76642613890296,Rain,1,0,59.86,1.156157167762569,0.5298868597213175,2020_12_Circuit of the Americas,1,1
2021,5,Monaco,Driver_5,Team_5,17,95.89802026354559,Rain,2,0,53.44,0.8642461500455028,14.06529580732535,2021_5_Monaco,2,1
2019,6,Monaco,Driver_5,Team_1,10,81.26711044297434,Dry,0,0,49.01,1.3927889355973482,0.8630078890033795,2019_6_Monaco,1,1
2023,22,Monaco,Driver_8,Team_5,18,84.90538840221328,Rain,1,1,23.71,0.8642461500455028,28.26869575770426,2023_22_Monaco,3,1
2019,4,Monza,Driver_10,Team_4,18,75.1382411091383,Dry,0,0,15.42,0.8678546757707608,4.26190151195305,2019_4_Monza,1,1
2019,19,Circuit of the Americas,Driver_6,Team_6,3,102.76838793116445,Rain,1,0,44.62,0.6157805971705403,0.5229274036125369,2019_19_Circuit of the Americas,1,1
2021,20,Monza,Driver_15,Team_3,20,87.14609149392777,Mixed,1,0,19.67,0.763771158076081,12.261509563083541,2021_20_Monza,2,1
2019,1,Monaco,Driver_16,Team_5,15,108.66631457319826,Dry,1,0,12.21,0.8642461500455028,16.241486970486246,2019_1_Monaco,2,1
2020,20,Circuit of the Americas,Driver_17,Team_2,15,105.64184024726222,Dry,0,0,47.62,1.0188332750856652,9.199687687718734,2020_20_Circuit of the Americas,2,1
2020,17,Circuit of the Americas,Driver_8,Team_6,4,82.77258866904845,Rain,0,0,20.13,0.6157805971705403,1.6191319991809903,2020_17_Circuit of the Americas,1,1
2022,12,Suzuka,Driver_8,Team_6,9,84.3338580847759,Rain,0,0,55.04,0.6157805971705403,5.669446471873922,2022_12_Suzuka,1,1
2024,15,Suzuka,Driver_9,Team_5,19,93.72952273877696,Dry,1,0,50.76,0.8642461500455028,15.000954326188452,2024_15_Suzuka,2,1
2023,1,Silverstone,Driver_2,Team_6,17,75.96366316906983,Mixed,0,0,51.16,0.6157805971705403,10.667226230315666,2023_1_Silverstone,4,0
2019,14,Spa,Driver_15,Team_7,11,86.4939270609715,Mixed,1,1,46.75,0.708146443337144,26.86451640425194,2019_14_Spa,2,1
2019,6,Suzuka,Driver_18,Team_5,9,85.69472799034617,Rain,1,0,53.09,0.8642461500455028,3.2558991898647935,2019_6_Suzuka,1,1
2021,5,Monza,Driver_3,Team_1,10,104.80932753557367,Mixed,0,0,48.73,1.3927889355973482,0.75641936054812,2021_5_Monza,1,1
2024,11,Suzuka,Driver_17,Team_8,18,91.28814308403564,Mixed,1,0,36.95,1.156157167762569,12.857702023603629,2024_11_Suzuka,2,1
2020,4,Silverstone,Driver_4,Team_4,20,87.72186417970244,Rain,0,0,19.16,0.8678546757707608,8.603990378407522,2020_4_Silverstone,1,1
2023,13,Circuit of the Americas,Driver_4,Team_9,13,84.94812213851759,Mixed,2,0,53.52,0.6962007892565877,8.703931609074463,2023_13_Circuit of the Americas,2,1
2022,11,Silverstone,Driver_14,Team_10,8,97.15239677859836,Rain,1,0,50.76,0.784587421284895,0.6497668508245233,2022_11_Silverstone,2,1
2020,3,Circuit of the Americas,Driver_9,Team_6,7,86.02631340855673,Dry,0,0,29.43,0.6157805971705403,2.4785309972837988,2020_3_Circuit of the Americas,1,1
2024,1,Circuit of the Americas,Driver_9,Team_1,17,89.5977362051,Rain,1,0,4.27,1.3927889355973482,4.951083318501735,2024_1_Circuit of the Americas,1,1
2022,6,Spa,Driver_18,Team_3,15,84.88701182022429,Dry,0,0,39.04,0.763771158076081,5.569336786895278,2022_6_Spa,2,1
2021,18,Suzuka,Driver_10,Team_3,20,77.85970294387684,Dry,2,0,4.93,0.763771158076081,20.107035855057095,2021_18_Suzuka,1,1
2021,10,Monza,Driver_4,Team_10,15,82.03171897837869,Mixed,1,0,55.72,0.784587421284895,9.556148139402278,2021_10_Monza,1,1
2019,5,Monza,Driver_12,Team_4,1,85.98422634108245,Mixed,2,0,57.77,0.8678546757707608,1.7290288237215132,2019_5_Monza,1,1
2024,10,Monaco,Driver_8,Team_6,14,87.89396135789097,Mixed,0,0,12.99,0.6157805971705403,8.005230084280724,2024_10_Monaco,1,1
2023,12,Circuit of the Americas,Driver_2,Team_7,5,88.24460859261194,Rain,1,0,41.23,0.708146443337144,9.987023956407269,2023_12_Circuit of the Americas,2,1
2022,2,Monza,Driver_13,Team_10,11,89.2886423958499,Mixed,1,0,7.35,0.784587421284895,7.100746996271446,2022_2_Monza,1,1
2020,13,Spa,Driver_16,Team_4,16,86.09049895879193,Dry,1,0,44.31,0.8678546757707608,2.9159576923661215,2020_13_Spa,2,1
2024,8,Circuit of the Americas,Driver_2,Team_6,2,100.79301078534725,Mixed,0,0,22.14,0.6157805971705403,2.0871869594321817,2024_8_Circuit of the Americas,2,1
2024,2,Spa,Driver_11,Team_1,8,97.58387295885586,Mixed,0,0,41.5,1.3927889355973482,0.8270229639708866,2024_2_Spa,1,1
2021,20,Monza,Driver_10,Team_8,11,88.9191258624733,Rain,0,0,23.63,1.156157167762569,2.8679637449237982,2021_20_Monza,1,1
2019,1,Monza,Driver_15,Team_7,18,92.03406623792797,Rain,0,0,10.44,0.708146443337144,8.442417332089935,2019_1_Monza,1,1
2019,5,Monaco,Driver_17,Team_9,3,87.02329406837636,Dry,0,0,25.55,0.6962007892565877,-2.3623545895697573,2019_5_Monaco,1,1
2022,9,Monza,Driver_8,Team_3,1,67.25211766358579,Rain,2,1,8.54,0.763771158076081,28.671109234692885,2022_9_Monza,3,1
2021,17,Circuit of the Americas,Driver_18,Team_2,11,90.1639441034082,Mixed,1,0,35.46,1.0188332750856652,0.7941845025126959,2021_17_Circuit of the Americas,1,1
2024,9,Circuit of the Americas,Driver_9,Team_1,16,92.44491489000973,Rain,2,0,4.38,1.3927889355973482,9.558070377378236,2024_9_Circuit of the Americas,1,1
2023,11,Circuit of the Americas,Driver_8,Team_3,18,77.09870593567818,Dry,0,0,32.58,0.763771158076081,7.526097813575539,2023_11_Circuit of the Americas,1,1
2021,15,Monaco,Driver_14,Team_5,16,93.99528855355682,Mixed,0,0,53.41,0.8642461500455028,9.719000428035203,2021_15_Monaco,1,1
2022,6,Monaco,Driver_18,Team_2,10,87.75538657644152,Dry,0,0,50.6,1.0188332750856652,6.367923292251737,2022_6_Monaco,1,1
2022,3,Monza,Driver_20,Team_3,18,92.7034697650773,Rain,2,0,53.2,0.763771158076081,14.155012174838662,2022_3_Monza,3,1
2021,17,Silverstone,Driver_20,Team_4,6,87.99681082103932,Rain,1,0,55.48,0.8678546757707608,4.599560394373043,2021_17_Silverstone,2,1
2022,5,Silverstone,Driver_12,Team_7,19,100.00763579381479,Dry,1,0,8.06,0.708146443337144,13.693380942622293,2022_5_Silverstone,2,1
2021,12,Monaco,Driver_19,Team_3,4,91.8098305646727,Mixed,0,0,9.47,0.763771158076081,3.5773195391418016,2021_12_Monaco,1,1
2020,18,Monza,Driver_14,Team_9,13,98.01933166937606,Rain,1,0,34.31,0.6962007892565877,12.377574029193777,2020_18_Monza,2,1
2021,14,Silverstone,Driver_17,Team_8,14,98.67780913739956,Rain,4,0,53.85,1.156157167762569,14.97752971043835,2021_14_Silverstone,4,0
2021,21,Monza,Driver_3,Team_4,3,81.04355419129271,Mixed,1,0,58.51,0.8678546757707608,3.395301909280982,2021_21_Monza,1,1
2022,11,Monza,Driver_7,Team_1,10,84.08786503983082,Rain,0,0,4.68,1.3927889355973482,1.867568000228467,2022_11_Monza,1,1
2022,9,Monza,Driver_17,Team_1,6,93.61288546181005,Dry,0,0,22.63,1.3927889355973482,-1.8394168093001468,2022_9_Monza,1,1
2019,2,Suzuka,Driver_12,Team_1,1,87.07570172993462,Rain,1,0,14.35,1.3927889355973482,-0.5010854412915706,2019_2_Suzuka,1,1
2019,12,Circuit of the Americas,Driver_9,Team_1,14,88.09114584594964,Rain,0,0,45.85,1.3927889355973482,3.258441524560927,2019_12_Circuit of the Americas,1,1
2020,3,Monza,Driver_15,Team_8,8,100.29251857736487,Mixed,0,0,39.13,1.156157167762569,1.4987363300779113,2020_3_Monza,1,1
2019,3,Suzuka,Driver_18,Team_3,19,87.51706897446344,Dry,3,0,8.95,0.763771158076081,14.263466653971369,2019_3_Suzuka,1,1
2021,1,Monaco,Driver_13,Team_6,14,82.24856521401134,Mixed,2,0,30.04,0.6157805971705403,10.21218420222164,2021_1_Monaco,4,0
2022,8,Silverstone,Driver_8,Team_3,10,83.32959998691524,Rain,1,0,41.76,0.763771158076081,9.301002738077475,2022_8_Silverstone,1,1
2019,22,Circuit of the Americas,Driver_14,Team_5,17,107.4588520095416,Rain,1,0,47.18,0.8642461500455028,7.396182659505961,2019_22_Circuit of the Americas,1,1
2019,8,Silverstone,Driver_8,Team_7,9,88.5742441569181,Mixed,0,0,3.16,0.708146443337144,5.041080294039722,2019_8_Silverstone,1,1
2020,11,Circuit of the Americas,Driver_14,Team_2,6,79.08601795825672,Mixed,1,0,53.65,1.0188332750856652,2.843276040660454,2020_11_Circuit of the Americas,3,1
2024,9,Silverstone,Driver_7,Team_6,11,75.84433123746724,Mixed,0,0,35.02,0.6157805971705403,8.129947826886136,2024_9_Silverstone,2,1
2020,5,Circuit of the Americas,Driver_12,Team_6,7,85.00290685860709,Dry,1,0,49.09,0.6157805971705403,7.767556777609496,2020_5_Circuit of the Americas,1,1
2021,14,Silverstone,Driver_11,Team_3,17,88.42782304458093,Rain,1,0,48.86,0.763771158076081,9.789863159140706,2021_14_Silverstone,2,1
2022,3,Silverstone,Driver_11,Team_6,1,97.59338965142138,Mixed,1,0,13.01,0.6157805971705403,1.803219763561076,2022_3_Silverstone,1,1
2020,21,Silverstone,Driver_13,Team_10,5,96.81876133169413,Rain,1,0,8.39,0.784587421284895,-1.9431753234708484,2020_21_Silverstone,1,1
2019,5,Silverstone,Driver_18,Team_10,9,89.94922863141731,Dry,2,1,43.83,0.784587421284895,28.88485312062569,2019_5_Silverstone,1,1
2022,5,Monaco,Driver_2,Team_5,18,86.36665131072328,Dry,1,0,11.07,0.8642461500455028,7.395656048174379,2022_5_Monaco,1,1
2022,19,Monza,Driver_15,Team_2,2,92.71681482737353,Dry,0,0,51.3,1.0188332750856652,-2.695949152906525,2022_19_Monza,1,1
2019,14,Spa,Driver_20,Team_9,11,76.01003139090889,Dry,1,0,44.12,0.6962007892565877,5.7254419796676315,2019_14_Spa,1,1
2020,4,Suzuka,Driver_18,Team_8,6,105.84864715143374,Rain,0,0,50.83,1.156157167762569,-2.693700501452614,2020_4_Suzuka,1,1
2019,13,Spa,Driver_15,Team_3,8,95.23284476685289,Dry,1,0,19.34,0.763771158076081,9.448974641317294,2019_13_Spa,1,1
2024,10,Spa,Driver_19,Team_8,4,96.93592175782618,Dry,0,0,20.36,1.156157167762569,-5.270700094677483,2024_10_Spa,1,1
2022,18,Circuit of the Americas,Driver_12,Team_9,18,81.40677294498711,Mixed,2,0,40.93,0.6962007892565877,12.057936172381263,2022_18_Circuit of the Americas,1,1
2023,8,Monza,Driver_13,Team_3,11,100.26118913037277,Dry,2,0,3.82,0.763771158076081,8.69173486205681,2023_8_Monza,1,1
2023,8,Circuit of the Americas,Driver_11,Team_3,5,86.31986271178964,Mixed,0,0,44.14,0.763771158076081,-0.5358127127563856,2023_8_Circuit of the Americas,1,1
2021,7,Monza,Driver_5,Team_2,15,82.37953501745149,Dry,2,0,50.48,1.0188332750856652,8.923088790506068,2021_7_Monza,2,1
2019,8,Monza,Driver_1,Team_8,18,89.68662103515024,Dry,2,0,26.08,1.156157167762569,11.735501104971284,2019_8_Monza,2,1
2019,14,Silverstone,Driver_3,Team_10,2,89.49955931209301,Mixed,1,0,46.36,0.784587421284895,2.9735170302739786,2019_14_Silverstone,2,1
2021,19,Monaco,Driver_19,Team_1,11,81.37170341990402,Dry,2,0,12.13,1.3927889355973482,9.273065664498237,2021_19_Monaco,1,1
2021,6,Silverstone,Driver_7,Team_8,13,82.84050117166908,Rain,1,0,20.69,1.156157167762569,8.539948056851294,2021_6_Silverstone,1,1
2021,1,Monaco,Driver_12,Team_7,4,82.2141457973756,Rain,0,0,58.51,0.708146443337144,-5.221057035731403,2021_1_Monaco,1,1
2022,15,Circuit of the Americas,Driver_15,Team_7,7,82.2902794571454,Dry,1,0,59.21,0.708146443337144,6.4456610529915,2022_15_Circuit of the Americas,2,1
2024,1,Monaco,Driver_5,Team_3,11,86.89521674320319,Rain,1,0,31.73,0.763771158076081,8.844744022623038,2024_1_Monaco,1,1
2019,17,Circuit of the Americas,Driver_15,Team_1,4,78.88811891062034,Mixed,2,0,56.19,1.3927889355973482,1.0266202690921389,2019_17_Circuit of the Americas,1,1
2022,1,Spa,Driver_8,Team_4,15,84.46900402068852,Dry,2,0,32.32,0.8678546757707608,17.35315932048138,2022_1_Spa,2,1
2021,15,Spa,Driver_10,Team_9,1,98.36107638707415,Dry,0,0,18.91,0.6962007892565877,2.3492162769023057,2021_15_Spa,1,1
2019,2,Monaco,Driver_16,Team_5,3,96.58647561683347,Mixed,0,0,17.48,0.8642461500455028,-1.138574387313978,2019_2_Monaco,1,1
2022,14,Monaco,Driver_8,Team_1,14,81.60096607285796,Mixed,0,0,55.91,1.3927889355973482,1.2801697276657202,2022_14_Monaco,1,1
2024,21,Circuit of the Americas,Driver_1,Team_5,6,97.66563933835387,Mixed,1,0,12.0,0.8642461500455028,9.18641541936844,2024_21_Circuit of the Americas,1,1
2022,8,Silverstone,Driver_12,Team_8,18,74.2684858469116,Dry,2,0,35.62,1.156157167762569,12.447542664547022,2022_8_Silverstone,2,1
2024,8,Circuit of the Americas,Driver_5,Team_8,1,109.43315457609722,Mixed,1,0,34.22,1.156157167762569,0.2629884256903214,2024_8_Circuit of the Americas,1,1
2021,19,Silverstone,Driver_3,Team_5,6,100.40250553708474,Mixed,1,0,44.9,0.8642461500455028,4.504189151891728,2021_19_Silverstone,1,1
2024,7,Spa,Driver_1,Team_9,6,85.52214470287915,Rain,2,0,30.96,0.6962007892565877,14.738752361422588,2024_7_Spa,2,1
2019,19,Monza,Driver_4,Team_1,16,93.05941249388088,Rain,0,0,17.79,1.3927889355973482,3.847697779569758,2019_19_Monza,1,1
2021,6,Monaco,Driver_8,Team_4,5,78.79264537512697,Dry,1,0,11.82,0.8678546757707608,3.165653598252285,2021_6_Monaco,2,1
2019,6,Silverstone,Driver_3,Team_3,17,90.48354231940651,Rain,2,0,38.01,0.763771158076081,11.697627067011148,2019_6_Silverstone,1,1
2023,3,Circuit of the Americas,Driver_10,Team_2,10,88.53069573998026,Rain,1,0,43.7,1.0188332750856652,4.507949212580359,2023_3_Circuit of the Americas,2,1
2020,7,Spa,Driver_2,Team_8,18,83.32189288486083,Mixed,2,0,35.03,1.156157167762569,9.591475436024876,2020_7_Spa,2,1
2024,19,Silverstone,Driver_11,Team_7,7,86.25154010939313,Mixed,0,0,44.82,0.708146443337144,-0.04790117359722368,2024_19_Silverstone,1,1
2020,8,Circuit of the Americas,Driver_10,Team_9,3,85.46410019352459,Rain,2,0,10.21,0.6962007892565877,0.5984230841643621,2020_8_Circuit of the Americas,2,1
2020,10,Monaco,Driver_14,Team_2,13,80.94610624545892,Rain,1,0,53.18,1.0188332750856652,9.969329462417157,2020_10_Monaco,1,1
2024,20,Monaco,Driver_7,Team_4,15,83.13482203282669,Rain,0,0,35.78,0.8678546757707608,6.793662074560469,2024_20_Monaco,1,1
2021,15,Suzuka,Driver_2,Team_6,20,78.4652445920023,Dry,1,0,9.36,0.6157805971705403,14.207729782829807,2021_15_Suzuka,1,1
2023,15,Monza,Driver_9,Team_3,19,96.85864612448495,Dry,1,0,28.79,0.763771158076081,12.36100221251069,2023_15_Monza,1,1
2019,1,Suzuka,Driver_16,Team_8,3,82.54309802834985,Dry,1,0,51.0,1.156157167762569,0.885374174306179,2019_1_Suzuka,1,1
2022,20,Spa,Driver_13,Team_3,4,80.22383302743877,Rain,1,0,54.06,0.763771158076081,8.043038083919681,2022_20_Spa,1,1
2019,7,Silverstone,Driver_9,Team_2,5,96.73203743852798,Rain,0,0,17.35,1.0188332750856652,-2.465844002161988,2019_7_Silverstone,1,1
2022,4,Spa,Driver_20,Team_3,1,92.95696283471464,Dry,1,0,43.25,0.763771158076081,2.4753538611514356,2022_4_Spa,1,1
2019,6,Circuit of the Americas,Driver_4,Team_6,4,96.43600844759168,Dry,0,0,7.8,0.6157805971705403,2.068790611574158,2019_6_Circuit of the Americas,2,1
2024,1,Monaco,Driver_10,Team_2,12,97.32866579357324,Rain,1,0,3.95,1.0188332750856652,10.478374625630412,2024_1_Monaco,2,1
2023,5,Suzuka,Driver_12,Team_8,10,105.4996391755074,Mixed,1,0,34.5,1.156157167762569,6.645171382358556,2023_5_Suzuka,1,1
2022,1,Suzuka,Driver_17,Team_1,20,88.75168186645452,Dry,1,0,42.3,1.3927889355973482,11.277845493824401,2022_1_Suzuka,1,1
2021,4,Suzuka,Driver_14,Team_7,13,78.33913856803593,Rain,0,0,48.16,0.708146443337144,2.051241843055429,2021_4_Suzuka,1,1
2019,22,Spa,Driver_14,Team_2,14,92.168302406097,Rain,1,0,21.73,1.0188332750856652,5.722492617578669,2019_22_Spa,2,1
2019,2,Monaco,Driver_2,Team_10,5,84.64796301696146,Mixed,2,0,2.38,0.784587421284895,3.2693569417239754,2019_2_Monaco,3,1
2022,10,Silverstone,Driver_20,Team_6,4,82.33995773347567,Rain,0,0,29.81,0.6157805971705403,-6.459719223647354,2022_10_Silverstone,1,1
2021,5,Circuit of the Americas,Driver_11,Team_2,14,90.79940137773792,Rain,0,0,2.92,1.0188332750856652,6.313419660449345,2021_5_Circuit of the Americas,1,1
2021,10,Silverstone,Driver_16,Team_2,10,96.92602186407672,Dry,0,0,7.34,1.0188332750856652,2.059467542129169,2021_10_Silverstone,1,1
2024,1,Spa,Driver_19,Team_10,17,83.31204126722973,Dry,0,0,20.95,0.784587421284895,9.140518784659196,2024_1_Spa,3,1
2024,22,Circuit of the Americas,Driver_6,Team_8,10,100.19510469865375,Mixed,0,0,27.36,1.156157167762569,2.3295840967667316,2024_22_Circuit of the Americas,1,1
2024,6,Suzuka,Driver_19,Team_2,7,82.08308832797748,Mixed,0,0,18.21,1.0188332750856652,1.4688043367420525,2024_6_Suzuka,1,1
2024,13,Monza,Driver_5,Team_7,16,88.0487742293963,Rain,0,0,35.75,0.708146443337144,11.834589503217313,2024_13_Monza,2,1
2024,15,Spa,Driver_4,Team_3,1,93.09046305424694,Dry,0,0,5.21,0.763771158076081,-1.3351612614676054,2024_15_Spa,1,1
2024,4,Spa,Driver_15,Team_8,17,86.89680633052754,Mixed,0,0,10.39,1.156157167762569,8.164117942109185,2024_4_Spa,2,1
2023,13,Monaco,Driver_4,Team_7,9,75.79198128849171,Mixed,0,0,42.32,0.708146443337144,2.468376350981886,2023_13_Monaco,1,1
2021,20,Silverstone,Driver_20,Team_8,6,97.41925993431045,Mixed,0,0,10.24,1.156157167762569,2.241963719910139,2021_20_Silverstone,1,1
2024,15,Spa,Driver_10,Team_7,19,85.01228527715179,Rain,1,0,39.11,0.708146443337144,8.840600524697976,2024_15_Spa,2,1
2021,8,Spa,Driver_3,Team_6,13,95.95918759514954,Dry,0,0,5.17,0.6157805971705403,1.12761216155043,2021_8_Spa,1,1
2021,5,Suzuka,Driver_5,Team_7,3,79.8868469197787,Mixed,0,0,25.63,0.708146443337144,6.176986136703162,2021_5_Suzuka,2,1
2020,15,Suzuka,Driver_6,Team_5,7,81.2525073432287,Dry,0,0,12.29,0.8642461500455028,7.012731853576793,2020_15_Suzuka,1,1
2023,4,Circuit of the Americas,Driver_8,Team_7,9,96.89946727644286,Mixed,0,0,8.36,0.708146443337144,-2.0392863604960008,2023_4_Circuit of the Americas,1,1
2024,12,Monza,Driver_7,Team_1,5,92.72406474193619,Mixed,1,0,34.89,1.3927889355973482,0.7821966389231514,2024_12_Monza,1,1
2019,13,Monaco,Driver_10,Team_1,10,86.49131431452258,Dry,0,0,55.84,1.3927889355973482,1.215630637539637,2019_13_Monaco,1,1
2022,2,Monza,Driver_6,Team_9,17,92.8402527853667,Dry,0,0,5.18,0.6962007892565877,10.74471585532956,2022_2_Monza,2,1
2019,19,Circuit of the Americas,Driver_14,Team_5,12,82.36768691564514,Dry,1,0,26.45,0.8642461500455028,12.743749677739089,2019_19_Circuit of the Americas,3,1
2023,19,Suzuka,Driver_4,Team_5,16,90.88207293991127,Rain,0,0,43.04,0.8642461500455028,3.912179952513359,2023_19_Suzuka,2,1
2022,4,Silverstone,Driver_13,Team_3,3,91.02843138712052,Mixed,2,0,28.84,0.763771158076081,2.778667360815663,2022_4_Silverstone,1,1
2023,4,Suzuka,Driver_20,Team_5,9,87.00974715847177,Rain,1,0,48.78,0.8642461500455028,5.81545066436828,2023_4_Suzuka,1,1
2021,11,Monaco,Driver_17,Team_3,15,83.31771435527394,Dry,0,0,12.42,0.763771158076081,3.9567643950686606,2021_11_Monaco,2,1
2022,5,Suzuka,Driver_7,Team_9,5,90.56198862571834,Mixed,1,0,57.66,0.6962007892565877,-3.8121745092999912,2022_5_Suzuka,2,1
2021,20,Monaco,Driver_4,Team_9,13,89.56015085359282,Rain,0,0,24.34,0.6962007892565877,5.428478876464244,2021_20_Monaco,1,1
2019,11,Monaco,Driver_14,Team_6,14,86.27342336864312,Mixed,2,0,21.81,0.6157805971705403,15.619197202990232,2019_11_Monaco,1,1
2019,10,Monaco,Driver_3,Team_1,20,81.729484238554,Rain,1,0,52.73,1.3927889355973482,9.60924285016838,2019_10_Monaco,2,1
2022,8,Circuit of the Americas,Driver_5,Team_7,15,90.09981639468374,Dry,1,0,34.7,0.708146443337144,12.133399888657362,2022_8_Circuit of the Americas,2,1
2022,6,Monaco,Driver_16,Team_7,16,86.29342108130716,Rain,0,0,31.95,0.708146443337144,9.22815481680318,2022_6_Monaco,2,1
2024,6,Monaco,Driver_20,Team_10,13,81.72273903650454,Mixed,0,0,44.16,0.784587421284895,2.4305607981297115,2024_6_Monaco,1,1
2023,8,Silverstone,Driver_4,Team_10,17,90.34823848606489,Mixed,0,0,35.63,0.784587421284895,8.288092296433987,2023_8_Silverstone,3,1
2024,15,Monza,Driver_2,Team_4,8,102.86644377644309,Mixed,0,0,11.43,0.8678546757707608,-2.057426450441972,2024_15_Monza,1,1
2023,14,Spa,Driver_18,Team_8,2,87.06537867274338,Mixed,2,0,41.1,1.156157167762569,1.6247897501864106,2023_14_Spa,1,1
2024,11,Monza,Driver_19,Team_6,5,101.98221232993617,Dry,1,0,9.74,0.6157805971705403,5.112100814101818,2024_11_Monza,1,1
2021,12,Monaco,Driver_19,Team_4,6,106.91465371784076,Rain,4,0,48.74,0.8678546757707608,13.395561696638794,2021_12_Monaco,2,1
2022,13,Silverstone,Driver_17,Team_4,12,82.3726487809786,Dry,0,0,59.4,0.8678546757707608,0.6353749663340542,2022_13_Silverstone,1,1
2019,8,Suzuka,Driver_14,Team_2,18,90.07235366559172,Dry,2,0,23.89,1.0188332750856652,10.240294239266847,2019_8_Suzuka,3,1
2023,18,Silverstone,Driver_19,Team_2,1,106.82985534253048,Dry,0,0,27.8,1.0188332750856652,-1.4846903796040294,2023_18_Silverstone,1,1
2023,1,Monaco,Driver_13,Team_4,17,89.03136030872764,Mixed,1,0,4.69,0.8678546757707608,13.123534133230653,2023_1_Monaco,2,1
2019,15,Silverstone,Driver_12,Team_5,11,90.2944971661232,Mixed,0,0,2.8,0.8642461500455028,3.4637567126252584,2019_15_Silverstone,2,1
2024,8,Silverstone,Driver_6,Team_8,10,76.63995620500087,Mixed,1,1,55.44,1.156157167762569,23.980933247527506,2024_8_Silverstone,2,1
